filtering_low,filtering_high,joining,sorting,agregating,grouping,filter_low_pandas,filtering_high_pandas,join_pandas,sort_pandas,agregate_pandas,grouping_pandas,query,pandas_query,iteration,time
True,False,True,False,False,True,False,False,True,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'JOIN'},1,0.27773547172546387
True,False,True,False,False,True,False,False,True,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'JOIN'},2,0.2694861888885498
True,False,True,False,False,True,False,False,True,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'JOIN'},3,0.2522308826446533
True,False,True,False,False,True,False,False,True,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'JOIN'},4,0.24357295036315918
True,False,True,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},0,0.5391364097595215
True,False,True,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},1,0.45450735092163086
True,False,True,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},2,0.5668370723724365
True,False,True,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},3,0.5278000831604004
True,False,True,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},4,0.44995999336242676
True,False,True,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),0,0.2324514389038086
True,False,True,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),1,0.7851352691650391
True,False,True,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),2,0.36676478385925293
True,False,True,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),3,0.4002084732055664
True,False,True,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),4,0.3993721008300781
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'JOIN'}",0,5.56822395324707
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'JOIN'}",1,5.689837455749512
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'JOIN'}",2,5.277723073959351
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'JOIN'}",3,5.260180473327637
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'JOIN'}",4,5.392900466918945
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location ;,{'FILTER_LOW'},0,8.517869710922241
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location ;,{'FILTER_LOW'},1,7.893369913101196
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location ;,{'FILTER_LOW'},2,8.418972969055176
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location ;,{'FILTER_LOW'},3,8.142191410064697
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location ;,{'FILTER_LOW'},4,7.674343109130859
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'JOIN'},0,0.5214455127716064
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'JOIN'},1,0.47022342681884766
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'JOIN'},2,0.4534733295440674
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'JOIN'},3,0.6779417991638184
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'JOIN'},4,0.45160627365112305
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,set(),0,0.47531652450561523
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,set(),1,0.4546024799346924
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,set(),2,0.446336030960083
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,set(),3,0.39119505882263184
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators JOIN national_obesity ON disease_indicators.location = national_obesity.national_location WHERE disease_indicators.location = 'Texas' ;,set(),4,0.5921511650085449
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING', 'GROUPING'}",0,5.175883769989014
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING', 'GROUPING'}",1,5.287307024002075
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING', 'GROUPING'}",2,5.359455108642578
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING', 'GROUPING'}",3,5.361226320266724
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING', 'GROUPING'}",4,5.42022705078125
True,False,False,True,False,True,True,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'SORTING'}",0,0.38835859298706055
True,False,False,True,False,True,True,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'SORTING'}",1,0.3467366695404053
True,False,False,True,False,True,True,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'SORTING'}",2,0.35682010650634766
True,False,False,True,False,True,True,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'SORTING'}",3,0.3853919506072998
True,False,False,True,False,True,True,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'SORTING'}",4,0.3435051441192627
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,"{'FILTER_LOW', 'GROUPING'}",0,10.769888639450073
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,"{'FILTER_LOW', 'GROUPING'}",1,10.814780712127686
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,"{'FILTER_LOW', 'GROUPING'}",2,10.470395803451538
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,"{'FILTER_LOW', 'GROUPING'}",3,10.68734359741211
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,"{'FILTER_LOW', 'GROUPING'}",4,10.598494291305542
True,False,False,True,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,{'FILTER_LOW'},0,0.2974855899810791
True,False,False,True,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,{'FILTER_LOW'},1,0.2597017288208008
True,False,False,True,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,{'FILTER_LOW'},2,0.2700634002685547
True,False,False,True,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,{'FILTER_LOW'},3,0.2586700916290283
True,False,False,True,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,{'FILTER_LOW'},4,0.26852965354919434
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'SORTING', 'GROUPING'}",0,0.3093757629394531
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'SORTING', 'GROUPING'}",1,0.3264636993408203
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'SORTING', 'GROUPING'}",2,0.2908761501312256
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'SORTING', 'GROUPING'}",3,0.39059877395629883
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'SORTING', 'GROUPING'}",4,0.30356550216674805
True,False,False,True,False,True,False,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'SORTING'},0,0.13973140716552734
True,False,False,True,False,True,False,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'SORTING'},1,0.12587714195251465
True,False,False,True,False,True,False,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'SORTING'},2,0.13434481620788574
True,False,False,True,False,True,False,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'SORTING'},3,0.1262962818145752
True,False,False,True,False,True,False,False,False,True,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'SORTING'},4,0.14515328407287598
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,{'GROUPING'},0,0.30095505714416504
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,{'GROUPING'},1,0.3017897605895996
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,{'GROUPING'},2,0.3008596897125244
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,{'GROUPING'},3,0.39620089530944824
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,{'GROUPING'},4,0.35550761222839355
True,False,False,True,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,set(),0,0.14597868919372559
True,False,False,True,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,set(),1,0.14258813858032227
True,False,False,True,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,set(),2,0.15274667739868164
True,False,False,True,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,set(),3,0.12903547286987305
True,False,False,True,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ORDER BY disease_indicators.location ;,set(),4,0.14638710021972656
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING'}",0,5.090372562408447
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING'}",1,5.177847623825073
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING'}",2,4.814831733703613
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING'}",3,5.339446067810059
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'SORTING'}",4,5.65282940864563
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,{'FILTER_LOW'},0,10.698437452316284
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,{'FILTER_LOW'},1,11.21762228012085
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,{'FILTER_LOW'},2,10.828500986099243
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,{'FILTER_LOW'},3,10.80021071434021
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM disease_indicators ORDER BY disease_indicators.location ;,{'FILTER_LOW'},4,10.688924789428711
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'SORTING'},0,0.38303112983703613
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'SORTING'},1,0.3994605541229248
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'SORTING'},2,0.40318870544433594
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'SORTING'},3,0.4090595245361328
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'SORTING'},4,0.44744038581848145
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,set(),0,0.3271312713623047
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,set(),1,0.42386841773986816
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,set(),2,0.44110631942749023
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,set(),3,0.3562591075897217
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ORDER BY disease_indicators.location ;,set(),4,0.32892513275146484
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE', 'GROUPING'}",0,5.111392498016357
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE', 'GROUPING'}",1,5.0034754276275635
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE', 'GROUPING'}",2,5.11025071144104
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE', 'GROUPING'}",3,5.0831458568573
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE', 'GROUPING'}",4,5.447094678878784
True,False,False,False,True,True,True,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'AGREGGATE'}",0,0.3418722152709961
True,False,False,False,True,True,True,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'AGREGGATE'}",1,0.35181331634521484
True,False,False,False,True,True,True,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'AGREGGATE'}",2,0.33149290084838867
True,False,False,False,True,True,True,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'AGREGGATE'}",3,0.3891565799713135
True,False,False,False,True,True,True,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,"{'FILTER_LOW', 'AGREGGATE'}",4,0.4218103885650635
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'AGREGGATE', 'GROUPING'}",0,0.264601469039917
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'AGREGGATE', 'GROUPING'}",1,0.2659323215484619
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'AGREGGATE', 'GROUPING'}",2,0.28482580184936523
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'AGREGGATE', 'GROUPING'}",3,0.2237563133239746
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,"{'AGREGGATE', 'GROUPING'}",4,0.2739901542663574
True,False,False,False,True,True,False,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'AGREGGATE'},0,0.24816226959228516
True,False,False,False,True,True,False,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'AGREGGATE'},1,0.21897268295288086
True,False,False,False,True,True,False,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'AGREGGATE'},2,0.20971202850341797
True,False,False,False,True,True,False,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'AGREGGATE'},3,0.22992587089538574
True,False,False,False,True,True,False,False,False,False,True,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,{'AGREGGATE'},4,0.2679884433746338
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT disease_indicators.location, COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;",set(),0,0.23540925979614258
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT disease_indicators.location, COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;",set(),1,0.18711280822753906
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT disease_indicators.location, COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;",set(),2,0.20083880424499512
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT disease_indicators.location, COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;",set(),3,0.24950194358825684
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT disease_indicators.location, COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;",set(),4,0.2419428825378418
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE'}",0,4.949485540390015
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE'}",1,5.000702381134033
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE'}",2,5.131386995315552
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE'}",3,4.689580917358398
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'AGREGGATE'}",4,5.169859170913696
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'AGREGGATE'},0,0.2736780643463135
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'AGREGGATE'},1,0.28474998474121094
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'AGREGGATE'},2,0.28098201751708984
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'AGREGGATE'},3,0.2810213565826416
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'AGREGGATE'},4,0.21828913688659668
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,set(),0,0.1913435459136963
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,set(),1,0.2421281337738037
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,set(),2,0.24734115600585938
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,set(),3,0.205491304397583
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,set(),4,0.22790002822875977
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'GROUPING'}",0,5.025881052017212
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'GROUPING'}",1,5.657668352127075
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'GROUPING'}",2,5.513322114944458
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'GROUPING'}",3,5.692288398742676
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM disease_indicators ;,"{'FILTER_LOW', 'GROUPING'}",4,5.296402454376221
True,False,False,False,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,{'FILTER_LOW'},0,0.3574333190917969
True,False,False,False,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,{'FILTER_LOW'},1,0.3863945007324219
True,False,False,False,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,{'FILTER_LOW'},2,0.3671407699584961
True,False,False,False,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,{'FILTER_LOW'},3,0.3519904613494873
True,False,False,False,False,True,True,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators GROUP BY disease_indicators.location ;,{'FILTER_LOW'},4,0.35022735595703125
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},0,0.43671488761901855
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},1,0.3845088481903076
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},2,0.42612361907958984
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},3,0.36180782318115234
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM disease_indicators WHERE disease_indicators.location = 'Texas' ;,{'GROUPING'},4,0.3887450695037842
True,False,False,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),0,0.250185489654541
True,False,False,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),1,0.2517573833465576
True,False,False,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),2,0.22291874885559082
True,False,False,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),3,0.22609257698059082
True,False,False,False,False,True,False,False,False,False,False,False,SELECT disease_indicators.location FROM disease_indicators WHERE disease_indicators.location = 'Texas' GROUP BY disease_indicators.location ;,set(),4,0.20647072792053223
