filtering_low,filtering_high,joining,sorting,agregating,grouping,filter_low_pandas,filtering_high_pandas,join_pandas,sort_pandas,agregate_pandas,grouping_pandas,query,pandas_query,iteration,time
True,False,True,False,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,set(),4,0.1198279857635498
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM electric_vehicles ;,"{'JOIN', 'FILTER_LOW'}",0,4.639392614364624
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM electric_vehicles ;,"{'JOIN', 'FILTER_LOW'}",1,4.692286014556885
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM electric_vehicles ;,"{'JOIN', 'FILTER_LOW'}",2,4.920677423477173
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM electric_vehicles ;,"{'JOIN', 'FILTER_LOW'}",3,4.625425577163696
True,False,True,False,False,False,True,False,True,False,False,False,SELECT * FROM electric_vehicles ;,"{'JOIN', 'FILTER_LOW'}",4,4.640114784240723
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id ;,{'FILTER_LOW'},0,8.634620428085327
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id ;,{'FILTER_LOW'},1,8.400649070739746
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id ;,{'FILTER_LOW'},2,8.650862693786621
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id ;,{'FILTER_LOW'},3,8.585896253585815
True,False,True,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id ;,{'FILTER_LOW'},4,8.041615724563599
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'JOIN'},0,4.0633790493011475
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'JOIN'},1,5.420485973358154
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'JOIN'},2,4.397261381149292
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'JOIN'},3,4.431601047515869
True,False,True,False,False,False,False,False,True,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'JOIN'},4,4.3418357372283936
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id WHERE electric_vehicles.state = 'NY' ;,set(),0,0.13663077354431152
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id WHERE electric_vehicles.state = 'NY' ;,set(),1,0.1258409023284912
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id WHERE electric_vehicles.state = 'NY' ;,set(),2,0.11761236190795898
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id WHERE electric_vehicles.state = 'NY' ;,set(),3,0.13259410858154297
True,False,True,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles JOIN vehicle_transactions ON electric_vehicles.dol_id = vehicle_transactions.dol_id WHERE electric_vehicles.state = 'NY' ;,set(),4,0.14609932899475098
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'GROUPING', 'FILTER_LOW'}",0,0.8286707401275635
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'GROUPING', 'FILTER_LOW'}",1,0.7447342872619629
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'GROUPING', 'FILTER_LOW'}",2,0.8812828063964844
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'GROUPING', 'FILTER_LOW'}",3,0.7175991535186768
True,False,False,True,False,True,True,False,False,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'GROUPING', 'FILTER_LOW'}",4,0.7978408336639404
True,False,False,True,False,True,True,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'SORTING', 'FILTER_LOW'}",0,0.04248189926147461
True,False,False,True,False,True,True,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'SORTING', 'FILTER_LOW'}",1,0.0377202033996582
True,False,False,True,False,True,True,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'SORTING', 'FILTER_LOW'}",2,0.03809404373168945
True,False,False,True,False,True,True,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'SORTING', 'FILTER_LOW'}",3,0.04503035545349121
True,False,False,True,False,True,True,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'SORTING', 'FILTER_LOW'}",4,0.03632688522338867
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,"{'GROUPING', 'FILTER_LOW'}",0,0.906705379486084
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,"{'GROUPING', 'FILTER_LOW'}",1,1.1075456142425537
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,"{'GROUPING', 'FILTER_LOW'}",2,0.8540287017822266
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,"{'GROUPING', 'FILTER_LOW'}",3,0.8283274173736572
True,False,False,True,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,"{'GROUPING', 'FILTER_LOW'}",4,0.8159117698669434
True,False,False,True,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},0,0.03392648696899414
True,False,False,True,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},1,0.035315752029418945
True,False,False,True,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},2,0.03841757774353027
True,False,False,True,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},3,0.03834414482116699
True,False,False,True,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},4,0.037143707275390625
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'SORTING', 'GROUPING'}",0,0.023005008697509766
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'SORTING', 'GROUPING'}",1,0.023085594177246094
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'SORTING', 'GROUPING'}",2,0.02202320098876953
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'SORTING', 'GROUPING'}",3,0.022225618362426758
True,False,False,True,False,True,False,False,False,True,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'SORTING', 'GROUPING'}",4,0.02132129669189453
True,False,False,True,False,True,False,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'SORTING'},0,0.025351285934448242
True,False,False,True,False,True,False,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'SORTING'},1,0.019702911376953125
True,False,False,True,False,True,False,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'SORTING'},2,0.019243955612182617
True,False,False,True,False,True,False,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'SORTING'},3,0.01884913444519043
True,False,False,True,False,True,False,False,False,True,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'SORTING'},4,0.027370691299438477
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,{'GROUPING'},0,0.02105116844177246
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,{'GROUPING'},1,0.023401498794555664
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,{'GROUPING'},2,0.03461003303527832
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,{'GROUPING'},3,0.03379416465759277
True,False,False,True,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,{'GROUPING'},4,0.021735429763793945
True,False,False,True,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,set(),0,0.018947362899780273
True,False,False,True,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,set(),1,0.019300222396850586
True,False,False,True,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,set(),2,0.025041580200195312
True,False,False,True,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,set(),3,0.025950193405151367
True,False,False,True,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ORDER BY electric_vehicles.state ;,set(),4,0.0202944278717041
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM electric_vehicles ;,"{'SORTING', 'FILTER_LOW'}",0,0.8167386054992676
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM electric_vehicles ;,"{'SORTING', 'FILTER_LOW'}",1,0.7776107788085938
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM electric_vehicles ;,"{'SORTING', 'FILTER_LOW'}",2,0.7299983501434326
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM electric_vehicles ;,"{'SORTING', 'FILTER_LOW'}",3,0.74985671043396
True,False,False,True,False,False,True,False,False,True,False,False,SELECT * FROM electric_vehicles ;,"{'SORTING', 'FILTER_LOW'}",4,0.7547049522399902
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},0,1.0204391479492188
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},1,0.8678226470947266
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},2,0.9539589881896973
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},3,0.9789290428161621
True,False,False,True,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ORDER BY electric_vehicles.state ;,{'FILTER_LOW'},4,0.836097240447998
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'SORTING'},0,0.03840279579162598
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'SORTING'},1,0.023035764694213867
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'SORTING'},2,0.04051828384399414
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'SORTING'},3,0.02677297592163086
True,False,False,True,False,False,False,False,False,True,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'SORTING'},4,0.024941205978393555
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,set(),0,0.04088592529296875
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,set(),1,0.028453350067138672
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,set(),2,0.027209997177124023
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,set(),3,0.024325132369995117
True,False,False,True,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ORDER BY electric_vehicles.state ;,set(),4,0.03033137321472168
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'GROUPING', 'FILTER_LOW'}",0,0.8484287261962891
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'GROUPING', 'FILTER_LOW'}",1,0.7949631214141846
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'GROUPING', 'FILTER_LOW'}",2,0.8570921421051025
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'GROUPING', 'FILTER_LOW'}",3,0.9139344692230225
True,False,False,False,True,True,True,False,False,False,True,True,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'GROUPING', 'FILTER_LOW'}",4,0.7639851570129395
True,False,False,False,True,True,True,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'AGREGGATE', 'FILTER_LOW'}",0,0.03393721580505371
True,False,False,False,True,True,True,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'AGREGGATE', 'FILTER_LOW'}",1,0.03790283203125
True,False,False,False,True,True,True,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'AGREGGATE', 'FILTER_LOW'}",2,0.03831195831298828
True,False,False,False,True,True,True,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'AGREGGATE', 'FILTER_LOW'}",3,0.035504817962646484
True,False,False,False,True,True,True,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,"{'AGREGGATE', 'FILTER_LOW'}",4,0.0426785945892334
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'AGREGGATE', 'GROUPING'}",0,0.021199464797973633
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'AGREGGATE', 'GROUPING'}",1,0.023626089096069336
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'AGREGGATE', 'GROUPING'}",2,0.025110483169555664
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'AGREGGATE', 'GROUPING'}",3,0.02677178382873535
True,False,False,False,True,True,False,False,False,False,True,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,"{'AGREGGATE', 'GROUPING'}",4,0.023615121841430664
True,False,False,False,True,True,False,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'AGREGGATE'},0,0.024263858795166016
True,False,False,False,True,True,False,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'AGREGGATE'},1,0.024807453155517578
True,False,False,False,True,True,False,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'AGREGGATE'},2,0.021152973175048828
True,False,False,False,True,True,False,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'AGREGGATE'},3,0.020705699920654297
True,False,False,False,True,True,False,False,False,False,True,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,{'AGREGGATE'},4,0.022006511688232422
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT electric_vehicles.state, COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;",set(),0,0.029700040817260742
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT electric_vehicles.state, COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;",set(),1,0.019621849060058594
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT electric_vehicles.state, COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;",set(),2,0.019730329513549805
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT electric_vehicles.state, COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;",set(),3,0.0188446044921875
True,False,False,False,True,True,False,False,False,False,False,False,"SELECT electric_vehicles.state, COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;",set(),4,0.021699190139770508
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'FILTER_LOW'}",0,0.8416171073913574
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'FILTER_LOW'}",1,0.8363990783691406
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'FILTER_LOW'}",2,0.704580545425415
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'FILTER_LOW'}",3,0.7295055389404297
True,False,False,False,True,False,True,False,False,False,True,False,SELECT * FROM electric_vehicles ;,"{'AGREGGATE', 'FILTER_LOW'}",4,0.8075940608978271
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'AGREGGATE'},0,0.02132725715637207
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'AGREGGATE'},1,0.021961688995361328
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'AGREGGATE'},2,0.03278398513793945
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'AGREGGATE'},3,0.025782108306884766
True,False,False,False,True,False,False,False,False,False,True,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'AGREGGATE'},4,0.023081541061401367
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),0,0.018919944763183594
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),1,0.019328594207763672
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),2,0.02182459831237793
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),3,0.019507646560668945
True,False,False,False,True,False,False,False,False,False,False,False,SELECT COUNT(*) FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),4,0.018744945526123047
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ;,"{'GROUPING', 'FILTER_LOW'}",0,0.796515703201294
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ;,"{'GROUPING', 'FILTER_LOW'}",1,0.7522716522216797
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ;,"{'GROUPING', 'FILTER_LOW'}",2,0.6871070861816406
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ;,"{'GROUPING', 'FILTER_LOW'}",3,0.754814624786377
True,False,False,False,False,True,True,False,False,False,False,True,SELECT * FROM electric_vehicles ;,"{'GROUPING', 'FILTER_LOW'}",4,0.689934253692627
True,False,False,False,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,{'FILTER_LOW'},0,0.03582429885864258
True,False,False,False,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,{'FILTER_LOW'},1,0.036536216735839844
True,False,False,False,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,{'FILTER_LOW'},2,0.049576520919799805
True,False,False,False,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,{'FILTER_LOW'},3,0.040787458419799805
True,False,False,False,False,True,True,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles GROUP BY electric_vehicles.state ;,{'FILTER_LOW'},4,0.03461956977844238
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'GROUPING'},0,0.027540206909179688
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'GROUPING'},1,0.025007247924804688
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'GROUPING'},2,0.025213003158569336
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'GROUPING'},3,0.03774213790893555
True,False,False,False,False,True,False,False,False,False,False,True,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,{'GROUPING'},4,0.037668466567993164
True,False,False,False,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,set(),0,0.020827531814575195
True,False,False,False,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,set(),1,0.01958179473876953
True,False,False,False,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,set(),2,0.022742748260498047
True,False,False,False,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,set(),3,0.020389795303344727
True,False,False,False,False,True,False,False,False,False,False,False,SELECT electric_vehicles.state FROM electric_vehicles WHERE electric_vehicles.state = 'NY' GROUP BY electric_vehicles.state ;,set(),4,0.019191980361938477
True,False,False,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ;,{'FILTER_LOW'},0,0.8343656063079834
True,False,False,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ;,{'FILTER_LOW'},1,0.7588763236999512
True,False,False,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ;,{'FILTER_LOW'},2,0.8024406433105469
True,False,False,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ;,{'FILTER_LOW'},3,0.811589241027832
True,False,False,False,False,False,True,False,False,False,False,False,SELECT * FROM electric_vehicles ;,{'FILTER_LOW'},4,0.8360202312469482
True,False,False,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),0,0.023858308792114258
True,False,False,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),1,0.024610042572021484
True,False,False,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),2,0.022837400436401367
True,False,False,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),3,0.024860858917236328
True,False,False,False,False,False,False,False,False,False,False,False,SELECT * FROM electric_vehicles WHERE electric_vehicles.state = 'NY' ;,set(),4,0.022753238677978516
False,True,True,True,False,True,False,True,True,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'JOIN', 'GROUPING', 'FILTER_HIGH'}",0,9.514594316482544
False,True,True,True,False,True,False,True,True,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'JOIN', 'GROUPING', 'FILTER_HIGH'}",1,9.35461974143982
False,True,True,True,False,True,False,True,True,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'JOIN', 'GROUPING', 'FILTER_HIGH'}",2,9.602269411087036
False,True,True,True,False,True,False,True,True,True,False,True,SELECT * FROM electric_vehicles ;,"{'SORTING', 'JOIN', 'GROUPING', 'FILTER_HIGH'}",3,9.696361541748047
